Section Name,Route Distance,Distance,Completed?,Notes
"",1621,23.3033,FALSE,""
"",1622,24.3033,FALSE,""
"",1623,25.3033,FALSE,""
"",1624,26.3033,FALSE,""
"",1625,27.3033,FALSE,""
"",1626,28.3033,FALSE,""
"",1627,29.3033,FALSE,""
"",1628,30.3033,FALSE,""
"",1629,31.3033,FALSE,""
Teihana Rd  to Station Rd ,1629.7748,6 km,FALSE,""
"",1630,0.2252,FALSE,""
"",1631,1.2252,FALSE,""
"",1632,2.2252,FALSE,""
"",1633,3.2252,FALSE,""
"",1634,4.2252,FALSE,""
"",1635,5.2252,FALSE,""
Station Rd  to Mt Kaukau ,1635.5825,22 km,FALSE,""
"",1636,0.4175,FALSE,""
"",1637,1.4175,FALSE,""
"",1638,2.4175,FALSE,""
"",1639,3.4175,FALSE,""
"",1640,4.4175,FALSE,""
"",1641,5.4175,FALSE,""
"",1642,6.4175,FALSE,""
"",1643,7.4175,FALSE,""
"",1644,8.4175,FALSE,""
"",1645,9.4175,FALSE,""
"",1646,10.4175,FALSE,""
"",1647,11.4175,FALSE,""
"",1648,12.4175,FALSE,""
"",1649,13.4175,FALSE,""
"",1650,14.4175,FALSE,""
"",1651,15.4175,FALSE,""
"",1652,16.4175,FALSE,""
"",1653,17.4175,FALSE,""
"",1654,18.4175,FALSE,""
"",1655,19.4175,FALSE,""
"",1656,20.4175,FALSE,""
"",1657,21.4175,FALSE,""
Mt Kaukau  to Cable Car  Botanic Gardens ,1657.5286,16 km,FALSE,""
"",1658,0.4714,FALSE,""
"",1659,1.4714,FALSE,""
"",1660,2.4714,FALSE,""
"",1661,3.4714,FALSE,""
"",1662,4.4714,FALSE,""
"",1663,5.4714,FALSE,""
"",1664,6.4714,FALSE,""
"",1665,7.4714,FALSE,""
"",1666,8.4714,FALSE,""
"",1667,9.4714,FALSE,""
"",1668,10.4714,FALSE,""
"",1669,11.4714,FALSE,""
"",1670,12.4714,FALSE,""
"",1671,13.4714,FALSE,""
"",1672,14.4714,FALSE,""
"",1673,15.4714,FALSE,""
Cable Car  Botanic Gardens  to Oriental Parade/Carlton ,1673.1172,5 km,FALSE,""
"",1674,0.8828,FALSE,""
"",1675,1.8828,FALSE,""
"",1676,2.8828,FALSE,""
"",1677,3.8828,FALSE,""
"",1678,4.8828,FALSE,""
Oriental Parade/Carlton  to Oriental Parade/Carlton ,1678.5204,10 km,FALSE,""
"",1679,0.4796,FALSE,""
"",1680,1.4796,FALSE,""
"",1681,2.4796,FALSE,""
"",1682,3.4796,FALSE,""
"",1683,4.4796,FALSE,""
"",1684,5.4796,FALSE,""
"",1685,6.4796,FALSE,""
"",1686,7.4796,FALSE,""
"",1687,8.4796,FALSE,""
"",1688,9.4796,FALSE,""
Ship Cove  to End of Anakiwa Rd ,1688.783,72 km,FALSE,""
"",1689,0.217,FALSE,""
"",1690,1.217,FALSE,""
"",1691,2.217,FALSE,""
"",1692,3.217,FALSE,""
"",1693,4.217,FALSE,""
"",1694,5.217,FALSE,""
"",1695,6.217,FALSE,""
"",1696,7.217,FALSE,""
"",1697,8.217,FALSE,""
"",1698,9.217,FALSE,""
"",1699,10.217,FALSE,""
"",1700,11.217,FALSE,""
"",1701,12.217,FALSE,""
"",1702,13.217,FALSE,""
"",1703,14.217,FALSE,""
"",1704,15.217,FALSE,""
"",1705,16.217,FALSE,""
"",1706,17.217,FALSE,""
"",1707,18.217,FALSE,""
"",1708,19.217,FALSE,""
"",1709,20.217,FALSE,""
"",1710,21.217,FALSE,""
"",1711,22.217,FALSE,""
"",1712,23.217,FALSE,""
"",1713,24.217,FALSE,""
"",1714,25.217,FALSE,""
"",1715,26.217,FALSE,""
"",1716,27.217,FALSE,""
"",1717,28.217,FALSE,""
"",1718,29.217,FALSE,""
"",1719,30.217,FALSE,""
"",1720,31.217,FALSE,""
"",1721,32.217,FALSE,""
"",1722,33.217,FALSE,""
"",1723,34.217,FALSE,""
"",1724,35.217,FALSE,""
"",1725,36.217,FALSE,""
"",1726,37.217,FALSE,""
"",1727,38.217,FALSE,""
"",1728,39.217,FALSE,""
"",1729,40.217,FALSE,""
"",1730,41.217,FALSE,""
"",1731,42.217,FALSE,""
"",1732,43.217,FALSE,""
"",1733,44.217,FALSE,""
"",1734,45.217,FALSE,""
"",1735,46.217,FALSE,""
"",1736,47.217,FALSE,""
"",1737,48.217,FALSE,""
"",1738,49.217,FALSE,""
"",1739,50.217,FALSE,""
"",1740,51.217,FALSE,""
"",1741,52.217,FALSE,""
"",1742,53.217,FALSE,""
"",1743,54.217,FALSE,""
"",1744,55.217,FALSE,""
"",1745,56.217,FALSE,""
"",1746,57.217,FALSE,""
"",1747,58.217,FALSE,""
"",1748,59.217,FALSE,""
"",1749,60.217,FALSE,""
"",1750,61.217,FALSE,""
"",1751,62.217,FALSE,""
"",1752,63.217,FALSE,""
"",1753,64.217,FALSE,""
"",1754,65.217,FALSE,""
"",1755,66.217,FALSE,""
"",1756,67.217,FALSE,""
"",1757,68.217,FALSE,""
"",1758,69.217,FALSE,""
"",1759,70.217,FALSE,""
"",1760,71.217,FALSE,""
"",1761,72.217,FALSE,""
End of Anakiwa Rd  to SH6/Maungatapu Rd ,1761.2119,4 km,FALSE,""
"",1762,0.7881,FALSE,""
"",1763,1.7881,FALSE,""
"",1764,2.7881,FALSE,""
"",1765,3.7881,FALSE,""
SH6/Maungatapu Rd  to Hacket Hut junction ,1765.2429,22 km,FALSE,""
"",1766,0.7571,FALSE,""
"",1767,1.7571,FALSE,""
"",1768,2.7571,FALSE,""
"",1769,3.7571,FALSE,""
"",1770,4.7571,FALSE,""
"",1771,5.7571,FALSE,""
"",1772,6.7571,FALSE,""
"",1773,7.7571,FALSE,""
"",1774,8.7571,FALSE,""
"",1775,9.7571,FALSE,""
"",1776,10.7571,FALSE,""
"",1777,11.7571,FALSE,""
"",1778,12.7571,FALSE,""
"",1779,13.7571,FALSE,""
"",1780,14.7571,FALSE,""
"",1781,15.7571,FALSE,""
"",1782,16.7571,FALSE,""
"",1783,17.7571,FALSE,""
"",1784,18.7571,FALSE,""
"",1785,19.7571,FALSE,""
"",1786,20.7571,FALSE,""
"",1787,21.7571,FALSE,""
Hacket Hut junction  to SH3  St Arnaud ,1787.6652,139 km,FALSE,""
"",1788,0.3348,FALSE,""
"",1789,1.3348,FALSE,""
"",1790,2.3348,FALSE,""
"",1791,3.3348,FALSE,""
"",1792,4.3348,FALSE,""
"",1793,5.3348,FALSE,""
"",1794,6.3348,FALSE,""
"",1795,7.3348,FALSE,""
"",1796,8.3348,FALSE,""
"",1797,9.3348,FALSE,""
"",1798,10.3348,FALSE,""
"",1799,11.3348,FALSE,""
"",1800,12.3348,FALSE,""
"",1801,13.3348,FALSE,""
"",1802,14.3348,FALSE,""
"",1803,15.3348,FALSE,""
"",1804,16.3348,FALSE,""
"",1805,17.3348,FALSE,""
"",1806,18.3348,FALSE,""
"",1807,19.3348,FALSE,""
"",1808,20.3348,FALSE,""
"",1809,21.3348,FALSE,""
"",1810,22.3348,FALSE,""
"",1811,23.3348,FALSE,""
"",1812,24.3348,FALSE,""
"",1813,25.3348,FALSE,""
"",1814,26.3348,FALSE,""
"",1815,27.3348,FALSE,""
"",1816,28.3348,FALSE,""
"",1817,29.3348,FALSE,""
"",1818,30.3348,FALSE,""
"",1819,31.3348,FALSE,""
"",1820,32.3348,FALSE,""
"",1821,33.3348,FALSE,""
"",1822,34.3348,FALSE,""
"",1823,35.3348,FALSE,""
"",1824,36.3348,FALSE,""
"",1825,37.3348,FALSE,""
"",1826,38.3348,FALSE,""
"",1827,39.3348,FALSE,""
"",1828,40.3348,FALSE,""
"",1829,41.3348,FALSE,""
"",1830,42.3348,FALSE,""
"",1831,43.3348,FALSE,""
"",1832,44.3348,FALSE,""
"",1833,45.3348,FALSE,""
"",1834,46.3348,FALSE,""
"",1835,47.3348,FALSE,""
"",1836,48.3348,FALSE,""
"",1837,49.3348,FALSE,""
"",1838,50.3348,FALSE,""
"",1839,51.3348,FALSE,""
"",1840,52.3348,FALSE,""
"",1841,53.3348,FALSE,""
"",1842,54.3348,FALSE,""
"",1843,55.3348,FALSE,""
"",1844,56.3348,FALSE,""
"",1845,57.3348,FALSE,""
"",1846,58.3348,FALSE,""
"",1847,59.3348,FALSE,""
"",1848,60.3348,FALSE,""
"",1849,61.3348,FALSE,""
"",1850,62.3348,FALSE,""
"",1851,63.3348,FALSE,""
"",1852,64.3348,FALSE,""
"",1853,65.3348,FALSE,""
"",1854,66.3348,FALSE,""
"",1855,67.3348,FALSE,""
"",1856,68.3348,FALSE,""
"",1857,69.3348,FALSE,""
"",1858,70.3348,FALSE,""
"",1859,71.3348,FALSE,""
"",1860,72.3348,FALSE,""
"",1861,73.3348,FALSE,""
"",1862,74.3348,FALSE,""
"",1863,75.3348,FALSE,""
"",1864,76.3348,FALSE,""
"",1865,77.3348,FALSE,""
"",1866,78.3348,FALSE,""
"",1867,79.3348,FALSE,""
"",1868,80.3348,FALSE,""
"",1869,81.3348,FALSE,""
"",1870,82.3348,FALSE,""
"",1871,83.3348,FALSE,""
"",1872,84.3348,FALSE,""
"",1873,85.3348,FALSE,""
"",1874,86.3348,FALSE,""
"",1875,87.3348,FALSE,""
"",1876,88.3348,FALSE,""
"",1877,89.3348,FALSE,""
"",1878,90.3348,FALSE,""
"",1879,91.3348,FALSE,""
"",1880,92.3348,FALSE,""
"",1881,93.3348,FALSE,""
"",1882,94.3348,FALSE,""
"",1883,95.3348,FALSE,""
"",1884,96.3348,FALSE,""
"",1885,97.3348,FALSE,""
"",1886,98.3348,FALSE,""
"",1887,99.3348,FALSE,""
"",1888,100.3348,FALSE,""
"",1889,101.3348,FALSE,""
"",1890,102.3348,FALSE,""
"",1891,103.3348,FALSE,""
"",1892,104.3348,FALSE,""
"",1893,105.3348,FALSE,""
"",1894,106.3348,FALSE,""
"",1895,107.3348,FALSE,""
"",1896,108.3348,FALSE,""
"",1897,109.3348,FALSE,""
"",1898,110.3348,FALSE,""
"",1899,111.3348,FALSE,""
"",1900,112.3348,FALSE,""
"",1901,113.3348,FALSE,""
"",1902,114.3348,FALSE,""
"",1903,115.3348,FALSE,""
"",1904,116.3348,FALSE,""
"",1905,117.3348,FALSE,""
"",1906,118.3348,FALSE,""
"",1907,119.3348,FALSE,""
"",1908,120.3348,FALSE,""
"",1909,121.3348,FALSE,""
"",1910,122.3348,FALSE,""
"",1911,123.3348,FALSE,""
"",1912,124.3348,FALSE,""
"",1913,125.3348,FALSE,""
"",1914,126.3348,FALSE,""
"",1915,127.3348,FALSE,""
"",1916,128.3348,FALSE,""
"",1917,129.3348,FALSE,""
"",1918,130.3348,FALSE,""
"",1919,131.3348,FALSE,""
"",1920,132.3348,FALSE,""
"",1921,133.3348,FALSE,""
"",1922,134.3348,FALSE,""
"",1923,135.3348,FALSE,""
"",1924,136.3348,FALSE,""
"",1925,137.3348,FALSE,""
"",1926,138.3348,FALSE,""
"",1927,139.3348,FALSE,""
SH3  St Arnaud  to Boyle Village ,1927.1119,123 km,FALSE,""
"",1928,0.8881,FALSE,""
"",1929,1.8881,FALSE,""
"",1930,2.8881,FALSE,""
"",1931,3.8881,FALSE,""
"",1932,4.8881,FALSE,""
"",1933,5.8881,FALSE,""
"",1934,6.8881,FALSE,""
"",1935,7.8881,FALSE,""
"",1936,8.8881,FALSE,""
"",1937,9.8881,FALSE,""
"",1938,10.8881,FALSE,""
"",1939,11.8881,FALSE,""
"",1940,12.8881,FALSE,""
"",1941,13.8881,FALSE,""
"",1942,14.8881,FALSE,""
"",1943,15.8881,FALSE,""
"",1944,16.8881,FALSE,""
"",1945,17.8881,FALSE,""
"",1946,18.8881,FALSE,""
"",1947,19.8881,FALSE,""
"",1948,20.8881,FALSE,""
"",1949,21.8881,FALSE,""
"",1950,22.8881,FALSE,""
"",1951,23.8881,FALSE,""
"",1952,24.8881,FALSE,""
"",1953,25.8881,FALSE,""
"",1954,26.8881,FALSE,""
"",1955,27.8881,FALSE,""
"",1956,28.8881,FALSE,""
"",1957,29.8881,FALSE,""
"",1958,30.8881,FALSE,""
"",1959,31.8881,FALSE,""
"",1960,32.8881,FALSE,""
"",1961,33.8881,FALSE,""
"",1962,34.8881,FALSE,""
"",1963,35.8881,FALSE,""
"",1964,36.8881,FALSE,""
"",1965,37.8881,FALSE,""
"",1966,38.8881,FALSE,""
"",1967,39.8881,FALSE,""
"",1968,40.8881,FALSE,""
"",1969,41.8881,FALSE,""
"",1970,42.8881,FALSE,""
"",1971,43.8881,FALSE,""
"",1972,44.8881,FALSE,""
"",1973,45.8881,FALSE,""
"",1974,46.8881,FALSE,""
"",1975,47.8881,FALSE,""
"",1976,48.8881,FALSE,""
"",1977,49.8881,FALSE,""
"",1978,50.8881,FALSE,""
"",1979,51.8881,FALSE,""
"",1980,52.8881,FALSE,""
"",1981,53.8881,FALSE,""
"",1982,54.8881,FALSE,""
"",1983,55.8881,FALSE,""
"",1984,56.8881,FALSE,""
"",1985,57.8881,FALSE,""
"",1986,58.8881,FALSE,""
"",1987,59.8881,FALSE,""
"",1988,60.8881,FALSE,""
"",1989,61.8881,FALSE,""
"",1990,62.8881,FALSE,""
"",1991,63.8881,FALSE,""
"",1992,64.8881,FALSE,""
"",1993,65.8881,FALSE,""
"",1994,66.8881,FALSE,""
"",1995,67.8881,FALSE,""
"",1996,68.8881,FALSE,""
"",1997,69.8881,FALSE,""
"",1998,70.8881,FALSE,""
"",1999,71.8881,FALSE,""
"",2000,72.8881,FALSE,""
"",2001,73.8881,FALSE,""
"",2002,74.8881,FALSE,""
"",2003,75.8881,FALSE,""
"",2004,76.8881,FALSE,""
"",2005,77.8881,FALSE,""
"",2006,78.8881,FALSE,""
"",2007,79.8881,FALSE,""
"",2008,80.8881,FALSE,""
"",2009,81.8881,FALSE,""
"",2010,82.8881,FALSE,""
"",2011,83.8881,FALSE,""
"",2012,84.8881,FALSE,""
"",2013,85.8881,FALSE,""
"",2014,86.8881,FALSE,""
"",2015,87.8881,FALSE,""
"",2016,88.8881,FALSE,""
"",2017,89.8881,FALSE,""
"",2018,90.8881,FALSE,""
"",2019,91.8881,FALSE,""
"",2020,92.8881,FALSE,""
"",2021,93.8881,FALSE,""
"",2022,94.8881,FALSE,""
"",2023,95.8881,FALSE,""
"",2024,96.8881,FALSE,""
"",2025,97.8881,FALSE,""
"",2026,98.8881,FALSE,""
"",2027,99.8881,FALSE,""
"",2028,100.8881,FALSE,""
"",2029,101.8881,FALSE,""
"",2030,102.8881,FALSE,""
"",2031,103.8881,FALSE,""
"",2032,104.8881,FALSE,""
"",2033,105.8881,FALSE,""
"",2034,106.8881,FALSE,""
"",2035,107.8881,FALSE,""
"",2036,108.8881,FALSE,""
"",2037,109.8881,FALSE,""
"",2038,110.8881,FALSE,""
"",2039,111.8881,FALSE,""
"",2040,112.8881,FALSE,""
"",2041,113.8881,FALSE,""
"",2042,114.8881,FALSE,""
"",2043,115.8881,FALSE,""
"",2044,116.8881,FALSE,""
"",2045,117.8881,FALSE,""
"",2046,118.8881,FALSE,""
"",2047,119.8881,FALSE,""
"",2048,120.8881,FALSE,""
"",2049,121.8881,FALSE,""
"",2050,122.8881,FALSE,""
Boyle Village  to Greyneys ,2050.4944,113 km,FALSE,""
"",2051,0.5056,FALSE,""
"",2052,1.5056,FALSE,""
"",2053,2.5056,FALSE,""
"",2054,3.5056,FALSE,""
"",2055,4.5056,FALSE,""
"",2056,5.5056,FALSE,""
"",2057,6.5056,FALSE,""
"",2058,7.5056,FALSE,""
"",2059,8.5056,FALSE,""
"",2060,9.5056,FALSE,""
"",2061,10.5056,FALSE,""
"",2062,11.5056,FALSE,""
"",2063,12.5056,FALSE,""
"",2064,13.5056,FALSE,""
"",2065,14.5056,FALSE,""
"",2066,15.5056,FALSE,""
"",2067,16.5056,FALSE,""
"",2068,17.5056,FALSE,""
"",2069,18.5056,FALSE,""
"",2070,19.5056,FALSE,""
"",2071,20.5056,FALSE,""
"",2072,21.5056,FALSE,""
"",2073,22.5056,FALSE,""
"",2074,23.5056,FALSE,""
"",2075,24.5056,FALSE,""
"",2076,25.5056,FALSE,""
"",2077,26.5056,FALSE,""
"",2078,27.5056,FALSE,""
"",2079,28.5056,FALSE,""
"",2080,29.5056,FALSE,""
"",2081,30.5056,FALSE,""
"",2082,31.5056,FALSE,""
"",2083,32.5056,FALSE,""
"",2084,33.5056,FALSE,""
"",2085,34.5056,FALSE,""
"",2086,35.5056,FALSE,""
"",2087,36.5056,FALSE,""
"",2088,37.5056,FALSE,""
"",2089,38.5056,FALSE,""
"",2090,39.5056,FALSE,""
"",2091,40.5056,FALSE,""
"",2092,41.5056,FALSE,""
"",2093,42.5056,FALSE,""
"",2094,43.5056,FALSE,""
"",2095,44.5056,FALSE,""
"",2096,45.5056,FALSE,""
"",2097,46.5056,FALSE,""
"",2098,47.5056,FALSE,""
"",2099,48.5056,FALSE,""
"",2100,49.5056,FALSE,""
"",2101,50.5056,FALSE,""
"",2102,51.5056,FALSE,""
"",2103,52.5056,FALSE,""
"",2104,53.5056,FALSE,""
"",2105,54.5056,FALSE,""
"",2106,55.5056,FALSE,""
"",2107,56.5056,FALSE,""
"",2108,57.5056,FALSE,""
"",2109,58.5056,FALSE,""
"",2110,59.5056,FALSE,""
"",2111,60.5056,FALSE,""
"",2112,61.5056,FALSE,""
"",2113,62.5056,FALSE,""
"",2114,63.5056,FALSE,""
"",2115,64.5056,FALSE,""
"",2116,65.5056,FALSE,""
"",2117,66.5056,FALSE,""
"",2118,67.5056,FALSE,""
"",2119,68.5056,FALSE,""
"",2120,69.5056,FALSE,""
"",2121,70.5056,FALSE,""
"",2122,71.5056,FALSE,""
"",2123,72.5056,FALSE,""
"",2124,73.5056,FALSE,""
"",2125,74.5056,FALSE,""
"",2126,75.5056,FALSE,""
"",2127,76.5056,FALSE,""
"",2128,77.5056,FALSE,""
"",2129,78.5056,FALSE,""
"",2130,79.5056,FALSE,""
"",2131,80.5056,FALSE,""
"",2132,81.5056,FALSE,""
"",2133,82.5056,FALSE,""
"",2134,83.5056,FALSE,""
"",2135,84.5056,FALSE,""
"",2136,85.5056,FALSE,""
"",2137,86.5056,FALSE,""
"",2138,87.5056,FALSE,""
"",2139,88.5056,FALSE,""
"",2140,89.5056,FALSE,""
"",2141,90.5056,FALSE,""
"",2142,91.5056,FALSE,""
"",2143,92.5056,FALSE,""
"",2144,93.5056,FALSE,""
"",2145,94.5056,FALSE,""
"",2146,95.5056,FALSE,""
"",2147,96.5056,FALSE,""
"",2148,97.5056,FALSE,""
"",2149,98.5056,FALSE,""
"",2150,99.5056,FALSE,""
"",2151,100.5056,FALSE,""
"",2152,101.5056,FALSE,""
"",2153,102.5056,FALSE,""
"",2154,103.5056,FALSE,""
"",2155,104.5056,FALSE,""
"",2156,105.5056,FALSE,""
"",2157,106.5056,FALSE,""
"",2158,107.5056,FALSE,""
"",2159,108.5056,FALSE,""
"",2160,109.5056,FALSE,""
"",2161,110.5056,FALSE,""
"",2162,111.5056,FALSE,""
"",2163,112.5056,FALSE,""
Greyneys  to Greyneys ,2163.8132,72 km,FALSE,""
"",2164,0.1868,FALSE,""
"",2165,1.1868,FALSE,""
"",2166,2.1868,FALSE,""
"",2167,3.1868,FALSE,""
"",2168,4.1868,FALSE,""
"",2169,5.1868,FALSE,""
"",2170,6.1868,FALSE,""
"",2171,7.1868,FALSE,""
"",2172,8.1868,FALSE,""
"",2173,9.1868,FALSE,""
"",2174,10.1868,FALSE,""
"",2175,11.1868,FALSE,""
"",2176,12.1868,FALSE,""
"",2177,13.1868,FALSE,""
"",2178,14.1868,FALSE,""
"",2179,15.1868,FALSE,""
"",2180,16.1868,FALSE,""
"",2181,17.1868,FALSE,""
"",2182,18.1868,FALSE,""
"",2183,19.1868,FALSE,""
"",2184,20.1868,FALSE,""
"",2185,21.1868,FALSE,""
"",2186,22.1868,FALSE,""
"",2187,23.1868,FALSE,""
"",2188,24.1868,FALSE,""
"",2189,25.1868,FALSE,""
"",2190,26.1868,FALSE,""
"",2191,27.1868,FALSE,""
"",2192,28.1868,FALSE,""
"",2193,29.1868,FALSE,""
"",2194,30.1868,FALSE,""
"",2195,31.1868,FALSE,""
"",2196,32.1868,FALSE,""
"",2197,33.1868,FALSE,""
"",2198,34.1868,FALSE,""
"",2199,35.1868,FALSE,""
"",2200,36.1868,FALSE,""
"",2201,37.1868,FALSE,""
"",2202,38.1868,FALSE,""
"",2203,39.1868,FALSE,""
"",2204,40.1868,FALSE,""
"",2205,41.1868,FALSE,""
"",2206,42.1868,FALSE,""
"",2207,43.1868,FALSE,""
"",2208,44.1868,FALSE,""
"",2209,45.1868,FALSE,""
"",2210,46.1868,FALSE,""
"",2211,47.1868,FALSE,""
"",2212,48.1868,FALSE,""
"",2213,49.1868,FALSE,""
"",2214,50.1868,FALSE,""
"",2215,51.1868,FALSE,""
"",2216,52.1868,FALSE,""
"",2217,53.1868,FALSE,""
"",2218,54.1868,FALSE,""
"",2219,55.1868,FALSE,""
"",2220,56.1868,FALSE,""
"",2221,57.1868,FALSE,""
"",2222,58.1868,FALSE,""
"",2223,59.1868,FALSE,""
"",2224,60.1868,FALSE,""
"",2225,61.1868,FALSE,""
"",2226,62.1868,FALSE,""
"",2227,63.1868,FALSE,""
"",2228,64.1868,FALSE,""
"",2229,65.1868,FALSE,""
"",2230,66.1868,FALSE,""
"",2231,67.1868,FALSE,""
"",2232,68.1868,FALSE,""
"",2233,69.1868,FALSE,""
"",2234,70.1868,FALSE,""
"",2235,71.1868,FALSE,""
Double Hill Run Rd  to Double Hill Run Rd ,2235.345,70 km,FALSE,""
"",2236,0.655,FALSE,""
"",2237,1.655,FALSE,""
"",2238,2.655,FALSE,""
"",2239,3.655,FALSE,""
"",2240,4.655,FALSE,""
"",2241,5.655,FALSE,""
"",2242,6.655,FALSE,""
"",2243,7.655,FALSE,""
"",2244,8.655,FALSE,""
"",2245,9.655,FALSE,""
"",2246,10.655,FALSE,""
"",2247,11.655,FALSE,""
"",2248,12.655,FALSE,""
"",2249,13.655,FALSE,""
"",2250,14.655,FALSE,""
"",2251,15.655,FALSE,""
"",2252,16.655,FALSE,""
"",2253,17.655,FALSE,""
"",2254,18.655,FALSE,""
"",2255,19.655,FALSE,""
"",2256,20.655,FALSE,""
"",2257,21.655,FALSE,""
"",2258,22.655,FALSE,""
"",2259,23.655,FALSE,""
"",2260,24.655,FALSE,""
"",2261,25.655,FALSE,""
"",2262,26.655,FALSE,""
"",2263,27.655,FALSE,""
"",2264,28.655,FALSE,""
"",2265,29.655,FALSE,""
"",2266,30.655,FALSE,""
"",2267,31.655,FALSE,""
"",2268,32.655,FALSE,""
"",2269,33.655,FALSE,""
"",2270,34.655,FALSE,""
"",2271,35.655,FALSE,""
"",2272,36.655,FALSE,""
"",2273,37.655,FALSE,""
"",2274,38.655,FALSE,""
"",2275,39.655,FALSE,""
"",2276,40.655,FALSE,""
"",2277,41.655,FALSE,""
"",2278,42.655,FALSE,""
"",2279,43.655,FALSE,""
"",2280,44.655,FALSE,""
"",2281,45.655,FALSE,""
"",2282,46.655,FALSE,""
"",2283,47.655,FALSE,""
"",2284,48.655,FALSE,""
"",2285,49.655,FALSE,""
"",2286,50.655,FALSE,""
"",2287,51.655,FALSE,""
"",2288,52.655,FALSE,""
"",2289,53.655,FALSE,""
"",2290,54.655,FALSE,""
"",2291,55.655,FALSE,""
"",2292,56.655,FALSE,""
"",2293,57.655,FALSE,""
"",2294,58.655,FALSE,""
"",2295,59.655,FALSE,""
"",2296,60.655,FALSE,""
"",2297,61.655,FALSE,""
"",2298,62.655,FALSE,""
"",2299,63.655,FALSE,""
"",2300,64.655,FALSE,""
"",2301,65.655,FALSE,""
"",2302,66.655,FALSE,""
"",2303,67.655,FALSE,""
"",2304,68.655,FALSE,""
"",2305,69.655,FALSE,""
Bush Stream carpark  to Pioneer Dr/SH8  Tekapo ,2305.0283,73 km,FALSE,""
"",2306,0.9717,FALSE,""
"",2307,1.9717,FALSE,""
"",2308,2.9717,FALSE,""
"",2309,3.9717,FALSE,""
"",2310,4.9717,FALSE,""
"",2311,5.9717,FALSE,""
"",2312,6.9717,FALSE,""
"",2313,7.9717,FALSE,""
"",2314,8.9717,FALSE,""
"",2315,9.9717,FALSE,""
"",2316,10.9717,FALSE,""
"",2317,11.9717,FALSE,""
"",2318,12.9717,FALSE,""
"",2319,13.9717,FALSE,""
"",2320,14.9717,FALSE,""
"",2321,15.9717,FALSE,""
"",2322,16.9717,FALSE,""
"",2323,17.9717,FALSE,""
"",2324,18.9717,FALSE,""
"",2325,19.9717,FALSE,""
"",2326,20.9717,FALSE,""
"",2327,21.9717,FALSE,""
"",2328,22.9717,FALSE,""
"",2329,23.9717,FALSE,""
"",2330,24.9717,FALSE,""
"",2331,25.9717,FALSE,""
"",2332,26.9717,FALSE,""
"",2333,27.9717,FALSE,""
"",2334,28.9717,FALSE,""
"",2335,29.9717,FALSE,""
"",2336,30.9717,FALSE,""
"",2337,31.9717,FALSE,""
"",2338,32.9717,FALSE,""
"",2339,33.9717,FALSE,""
"",2340,34.9717,FALSE,""
"",2341,35.9717,FALSE,""
"",2342,36.9717,FALSE,""
"",2343,37.9717,FALSE,""
"",2344,38.9717,FALSE,""
"",2345,39.9717,FALSE,""
"",2346,40.9717,FALSE,""
"",2347,41.9717,FALSE,""
"",2348,42.9717,FALSE,""
"",2349,43.9717,FALSE,""
"",2350,44.9717,FALSE,""
"",2351,45.9717,FALSE,""
"",2352,46.9717,FALSE,""
"",2353,47.9717,FALSE,""
"",2354,48.9717,FALSE,""
"",2355,49.9717,FALSE,""
"",2356,50.9717,FALSE,""
"",2357,51.9717,FALSE,""
"",2358,52.9717,FALSE,""
"",2359,53.9717,FALSE,""
"",2360,54.9717,FALSE,""
"",2361,55.9717,FALSE,""
"",2362,56.9717,FALSE,""
"",2363,57.9717,FALSE,""
"",2364,58.9717,FALSE,""
"",2365,59.9717,FALSE,""
"",2366,60.9717,FALSE,""
"",2367,61.9717,FALSE,""
"",2368,62.9717,FALSE,""
"",2369,63.9717,FALSE,""
"",2370,64.9717,FALSE,""
"",2371,65.9717,FALSE,""
"",2372,66.9717,FALSE,""
"",2373,67.9717,FALSE,""
"",2374,68.9717,FALSE,""
"",2375,69.9717,FALSE,""
"",2376,70.9717,FALSE,""
"",2377,71.9717,FALSE,""
"",2378,72.9717,FALSE,""
Pioneer Dr/SH8  Tekapo  to Glen Mary Ski Club ,2378.4485,94 km,FALSE,""
"",2379,0.5515,FALSE,""
"",2380,1.5515,FALSE,""
"",2381,2.5515,FALSE,""
"",2382,3.5515,FALSE,""
"",2383,4.5515,FALSE,""
"",2384,5.5515,FALSE,""
"",2385,6.5515,FALSE,""
"",2386,7.5515,FALSE,""
"",2387,8.5515,FALSE,""
"",2388,9.5515,FALSE,""
"",2389,10.5515,FALSE,""
"",2390,11.5515,FALSE,""
"",2391,12.5515,FALSE,""
"",2392,13.5515,FALSE,""
"",2393,14.5515,FALSE,""
"",2394,15.5515,FALSE,""
"",2395,16.5515,FALSE,""
"",2396,17.5515,FALSE,""
"",2397,18.5515,FALSE,""
"",2398,19.5515,FALSE,""
"",2399,20.5515,FALSE,""
"",2400,21.5515,FALSE,""
"",2401,22.5515,FALSE,""
"",2402,23.5515,FALSE,""
"",2403,24.5515,FALSE,""
"",2404,25.5515,FALSE,""
"",2405,26.5515,FALSE,""
"",2406,27.5515,FALSE,""
"",2407,28.5515,FALSE,""
"",2408,29.5515,FALSE,""
"",2409,30.5515,FALSE,""
"",2410,31.5515,FALSE,""
"",2411,32.5515,FALSE,""
"",2412,33.5515,FALSE,""
"",2413,34.5515,FALSE,""
"",2414,35.5515,FALSE,""
